"target_id","logFC","AveExpr","t","P.Value","adj.P.Val","B","target_id.1","ens_gene","ext_gene","gene_label","significant"
"ENSSSCT00000047025.3",0.16675243134816,4.0447089504469,0.555183926278679,0.582122325794014,0.999999100285068,-4.97150508558889,"ENSSSCT00000047025.3","ENSSSCG00000003780","CRYZ","CRYZ","Not"
"ENSSSCT00000031651.4",-0.184046886581938,4.29303958848589,-0.595616060496571,0.555071054550529,0.999999100285068,-4.9716000861363,"ENSSSCT00000031651.4","ENSSSCG00000030140",NA,"ENSSSCG00000030140","Not"
"ENSSSCT00000008730.5",-0.0239166270566802,3.71840692541031,-0.146399037497071,0.884404041117876,0.999999100285068,-4.97165261050968,"ENSSSCT00000008730.5","ENSSSCG00000007967","ZNF213","ZNF213","Not"
"ENSSSCT00000051856.3",-0.117228156678621,3.82526886251121,-0.222696777998606,0.825000802513221,0.999999100285068,-4.97174415297769,"ENSSSCT00000051856.3","ENSSSCG00000010302","USP54","USP54","Not"
"ENSSSCT00000017515.5",-0.029069958186092,3.17357015935222,-0.215535618066748,0.830537824207823,0.999999100285068,-4.97177127871949,"ENSSSCT00000017515.5","ENSSSCG00000016087","TYW5","TYW5","Not"
"ENSSSCT00000050906.2",0.0544859371498938,3.19831981048284,0.208875396692501,0.835695399930957,0.999999100285068,-4.97179710168473,"ENSSSCT00000050906.2","ENSSSCG00000016062","NABP1","NABP1","Not"
"ENSSSCT00000003739.5",-0.0990558768956777,6.51140808553658,-0.971769476197868,0.337498534600538,0.999999100285068,-4.97193160982228,"ENSSSCT00000003739.5","ENSSSCG00000003369","ICMT","ICMT","Not"
"ENSSSCT00000026386.4",-0.135055345399639,3.06735665894753,-0.292601552810994,0.77146734183122,0.999999100285068,-4.97193908602029,"ENSSSCT00000026386.4","ENSSSCG00000028149","THYN1","THYN1","Not"
"ENSSSCT00000100301.1",-0.0437276604800525,2.72238950197074,-0.140157405203569,0.889298620023326,0.999999100285068,-4.97195413438887,"ENSSSCT00000100301.1","ENSSSCG00000009943","SSH1","SSH1","Not"
"ENSSSCT00000059167.1",-0.0297369975859314,3.36027420106773,-0.213576720240819,0.832053987505092,0.999999100285068,-4.97197237613691,"ENSSSCT00000059167.1","ENSSSCG00000032198","SPOPL","SPOPL","Not"
"ENSSSCT00000064803.3",-0.131917604915048,3.94971878460481,-0.529768364181938,0.599448864773854,0.999999100285068,-4.97203010006146,"ENSSSCT00000064803.3","ENSSSCG00000005403","SMC2","SMC2","Not"
"ENSSSCT00000008037.5",-0.159215144048023,3.95786665076899,-0.593198757082634,0.556670236600626,0.999999100285068,-4.972084683236,"ENSSSCT00000008037.5","ENSSSCG00000007345","RALGAPB","RALGAPB","Not"
"ENSSSCT00000038892.3",-0.0710479334707452,3.72764103361331,-0.330875444512501,0.742611942435272,0.999999100285068,-4.97211410660118,"ENSSSCT00000038892.3","ENSSSCG00000010520","MMS19","MMS19","Not"
"ENSSSCT00000024296.4",0.10294410641069,4.36169004152339,0.579031877117463,0.566089166395952,0.999999100285068,-4.9722047289058,"ENSSSCT00000024296.4","ENSSSCG00000028571","SLX9","SLX9","Not"
"ENSSSCT00000050118.3",0.0996381953114263,4.839633203724,0.724242374507991,0.473488454872495,0.999999100285068,-4.97221174710252,"ENSSSCT00000050118.3","ENSSSCG00000025295","NDFIP1","NDFIP1","Not"
"ENSSSCT00000007761.4",-0.0201012620936174,3.71177006915263,-0.0900554515850837,0.928730668229522,0.999999100285068,-4.97224726911708,"ENSSSCT00000007761.4","ENSSSCG00000007089","MGME1","MGME1","Not"
"ENSSSCT00000042727.3",-0.0287256079832736,3.6985334057634,-0.105833056281123,0.916288605044093,0.999999100285068,-4.97232364553438,"ENSSSCT00000042727.3","ENSSSCG00000035746","ECT2","ECT2","Not"
"ENSSSCT00000067891.2",0.0400287637379102,2.94961744672885,0.161052586446356,0.872931354560134,0.999999100285068,-4.97238605337888,"ENSSSCT00000067891.2","ENSSSCG00000009164","CISD2","CISD2","Not"
"ENSSSCT00000005331.5",-0.213884744452614,3.69412901505939,-0.443116772497257,0.66027083338224,0.999999100285068,-4.97241599059681,"ENSSSCT00000005331.5","ENSSSCG00000004829","CACHD1","CACHD1","Not"
"ENSSSCT00000009995.6",0.175194152271859,4.59805455689642,0.65342876045043,0.517534994621303,0.999999100285068,-4.97242080036011,"ENSSSCT00000009995.6","ENSSSCG00000031348","ALPK1","ALPK1","Not"
"ENSSSCT00000066047.3",0.0426539319162211,3.31472654495692,0.211138708493876,0.833941887673504,0.999999100285068,-4.97248645584154,"ENSSSCT00000066047.3","ENSSSCG00000031123","PPIG","PPIG","Not"
"ENSSSCT00000010255.5",-0.0496733663848685,3.62884985535403,-0.303965062754796,0.762863643392298,0.999999100285068,-4.97251042832934,"ENSSSCT00000010255.5","ENSSSCG00000009358","EXOSC8","EXOSC8","Not"
"ENSSSCT00000014855.5",0.0336119353922579,3.60960748743452,0.112279947050369,0.911210606550824,0.999999100285068,-4.97257066906597,"ENSSSCT00000014855.5","ENSSSCG00000013601","MARCHF2","MARCHF2","Not"
"ENSSSCT00000051683.3",0.0397908942637684,3.76962208401612,0.198779183871993,0.843527729109409,0.999999100285068,-4.97264138662554,"ENSSSCT00000051683.3","ENSSSCG00000036411","ACOT13","ACOT13","Not"
"ENSSSCT00000064816.3",0.304204991941921,2.44105524346279,0.561219759369273,0.578043567695221,0.999999100285068,-4.97270774679805,"ENSSSCT00000064816.3","ENSSSCG00000002525","TRAF3","TRAF3","Not"
"ENSSSCT00000079759.2",0.0540783208163234,3.23691609572749,0.260094937759418,0.79623777590656,0.999999100285068,-4.97270899139399,"ENSSSCT00000079759.2","ENSSSCG00000017866","TAX1BP3","TAX1BP3","Not"
"ENSSSCT00000046546.2",0.166301550441092,4.91108659110122,0.678394629755266,0.501758060848548,0.999999100285068,-4.9727370898572,"ENSSSCT00000046546.2","ENSSSCG00000026427","RORC","RORC","Not"
"ENSSSCT00000080628.2",0.0424777367837148,3.30027823536468,0.33260919444625,0.741313351779389,0.999999100285068,-4.97273847510357,"ENSSSCT00000080628.2","ENSSSCG00000016961","CDK7","CDK7","Not"
"ENSSSCT00000092782.1",0.0804639300966477,4.43339268645933,0.666780993113595,0.509064062282695,0.999999100285068,-4.97292417818697,"ENSSSCT00000092782.1","ENSSSCG00000059110","BLOC1S4","BLOC1S4","Not"
