"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"ENSSSCT00000091929.1",-0.376875012742151,3.70606956820849,-1.6291770180597,0.111566641712253,0.99960281654872,-4.37084910015855
"ENSSSCT00000091227.1",0.187244693954527,4.62830643373276,1.54563719286107,0.130508434739271,0.99960281654872,-4.37098633668925
"ENSSSCT00000040238.3",0.282588795865399,5.40285778985086,1.52625398849655,0.13525555610318,0.99960281654872,-4.37106381500261
"ENSSSCT00000014997.5",-0.145161006270711,5.5855474500919,-1.52272815133842,0.136133802654687,0.99960281654872,-4.37121622273376
"ENSSSCT00000079120.1",1.04912563620295,2.48614606110392,1.93648542357269,0.0602964208887919,0.99960281654872,-4.37145970994175
"ENSSSCT00000017069.5",0.33644884329979,2.99198614816217,1.75151189786231,0.0879534224876492,0.99960281654872,-4.37148349843632
"ENSSSCT00000017461.5",0.380819682431938,4.79799122082508,1.54278572151122,0.1311982370672,0.99960281654872,-4.37156169339751
"ENSSSCT00000042288.2",3.64637349189865,0.130229155184035,3.02474835959819,0.00445249004577555,0.99960281654872,-4.37184148942047
"ENSSSCT00000062686.3",0.460096224162405,3.48680388234808,1.63226055409455,0.110913043196945,0.99960281654872,-4.37187029960894
"ENSSSCT00000087864.2",0.647547354690581,4.41982903230844,1.55259596269963,0.128837312413255,0.99960281654872,-4.3721112052661
"ENSSSCT00000000963.5",-1.04242793199798,1.24981357071977,-2.58921386818325,0.0135741443971812,0.99960281654872,-4.37235536392885
"ENSSSCT00000105370.1",0.210201823721367,3.64067871335954,1.63101466231568,0.111176747903938,0.99960281654872,-4.37244677487376
"ENSSSCT00000005739.5",1.29625565016012,0.602178656171471,2.6596147857994,0.0114032356953195,0.99960281654872,-4.37294962244944
"ENSSSCT00000000230.5",-2.29044613334608,1.80409773648491,-2.00986203587509,0.0516091404002633,0.99960281654872,-4.37359303080953
"ENSSSCT00000047279.3",-0.268530144103865,3.23513844213637,-1.69969592968204,0.097388667751789,0.99960281654872,-4.37371525310735
"ENSSSCT00000037459.3",0.646057932652534,3.56792004465077,1.66274643370369,0.104618894633798,0.99960281654872,-4.37382579304306
"ENSSSCT00000046393.4",-0.172836681968633,8.05781774627717,-1.52010572260946,0.136789984605405,0.99960281654872,-4.37420172602083
"ENSSSCT00000035268.4",2.01199075761767,3.79002711280174,1.77079898093206,0.0846428547053026,0.99960281654872,-4.37422400494342
"ENSSSCT00000000877.5",0.229302849363611,8.41572196797768,1.52376624426284,0.135874751049087,0.99960281654872,-4.37435687453278
"ENSSSCT00000051375.3",2.70869512271881,0.280749238013799,2.53573487817729,0.0154702773455877,0.99960281654872,-4.37436587957688
"ENSSSCT00000017825.5",-0.162814807326783,8.20560006537367,-1.52112490936954,0.136534663662717,0.99960281654872,-4.37453185348908
"ENSSSCT00000034601.4",2.36741355687648,1.96516371583561,2.05553939999423,0.0467694022972308,0.99960281654872,-4.37460191061388
"ENSSSCT00000026128.4",-0.364607441591214,3.44344649495886,-1.69926294107323,0.0974709268932041,0.99960281654872,-4.37482126591668
"ENSSSCT00000089666.1",0.302031364454437,3.12170768511676,1.7128442813158,0.094918100429972,0.99960281654872,-4.37521258009223
"ENSSSCT00000049340.2",-0.283983101304163,3.89828499080454,-1.58592391722422,0.121072043208092,0.99960281654872,-4.37531230106598
"ENSSSCT00000042399.2",0.385401853865188,4.43242489789988,1.54433320707636,0.130823519335742,0.99960281654872,-4.37535705362917
"ENSSSCT00000042759.3",-0.228411484977978,4.97246646691579,-1.52716041100655,0.13503051348251,0.99960281654872,-4.37560209560142
"ENSSSCT00000016986.4",0.639181798251397,1.65482075076547,2.27957773773626,0.028354473980431,0.99960281654872,-4.37587426536447
"ENSSSCT00000013090.5",0.629876718419732,2.99542632022388,1.77903061799412,0.0832621715601866,0.99960281654872,-4.37596330359502
"ENSSSCT00000058246.3",-0.377799798039152,2.2379473410439,-1.96653266580942,0.056597120887068,0.99960281654872,-4.37604148492418
"ENSSSCT00000030515.3",0.13639820323132,6.45860242627337,1.51117382734106,0.139043974932419,0.99960281654872,-4.37656833054371
"ENSSSCT00000099396.1",-0.209440731718839,4.31426869530628,-1.56350641310859,0.126252056684618,0.99960281654872,-4.37710118583189
"ENSSSCT00000008332.5",0.14861261075488,5.09894547046958,1.52174288823148,0.136380037416896,0.99960281654872,-4.37712918493582
"ENSSSCT00000057636.3",0.325779503744362,5.94307851860449,1.51158282853844,0.138940116393481,0.99960281654872,-4.37717508974855
"ENSSSCT00000029830.4",0.19606027172131,5.27152422455909,1.51794003879913,0.137333791393424,0.99960281654872,-4.37722252133361
"ENSSSCT00000016579.5",-0.25745059882076,5.11808316330612,-1.52057751129903,0.136671747169041,0.99960281654872,-4.37738206304787
