"target_id","logFC","AveExpr","t","P.Value","adj.P.Val","B","target_id.1","ens_gene","ext_gene","gene_label","significant"
"ENSSSCT00000005079.5",2.84542730367,-2.17579091925285,4.04550430753463,0.000256137847430137,0.00157687280544037,0.452405345605121,"ENSSSCT00000005079.5","ENSSSCG00000004598","MYZAP","MYZAP","Significant"
"ENSSSCT00000074404.2",-4.11463591907039,-2.08790653988237,-4.04484725426348,0.000256634786850313,0.00157959061325973,0.450682155606088,"ENSSSCT00000074404.2","ENSSSCG00000011772","ATP11B","ATP11B","Significant"
"ENSSSCT00000054066.1",-1.39262107955272,2.61998791162076,-4.17989724110254,0.000171983729352095,0.00114428706990795,0.443413082974552,"ENSSSCT00000054066.1","ENSSSCG00000037270","DYNLT4","DYNLT4","Significant"
"ENSSSCT00000034136.3",-1.14989740123157,1.50821667655634,-4.13094938539911,0.000198918142801179,0.00128273875156045,0.437307278012884,"ENSSSCT00000034136.3","ENSSSCG00000012530","TCEAL2","TCEAL2","Significant"
"ENSSSCT00000023638.4",2.5376251499599,-4.45897829718044,4.05308411304729,0.000250472568820385,0.00155078002921,0.434411633201933,"ENSSSCT00000023638.4","ENSSSCG00000027114","PODN","PODN","Significant"
"ENSSSCT00000106579.1",-2.01604231209163,-4.07765303299657,-4.05233917389414,0.000251023887277964,0.0015536034208069,0.432943009574998,"ENSSSCT00000106579.1","ENSSSCG00000023032","SCG2","SCG2","Significant"
"ENSSSCT00000080532.2",-2.19667566183027,-3.98366419566506,-4.0508654371646,0.000252118068264739,0.00155800938167239,0.432337565439146,"ENSSSCT00000080532.2","ENSSSCG00000025013","RTN1","RTN1","Significant"
"ENSSSCT00000068729.2",1.71946212762386,3.34118817301877,4.20575402637515,0.000159231031178248,0.00107419171126332,0.426873144578142,"ENSSSCT00000068729.2","ENSSSCG00000005282","VPS13A","VPS13A","Significant"
"ENSSSCT00000080519.1",-2.44291244423752,2.28319106576694,-4.13986490107717,0.000193722706378957,0.00125654624779157,0.425467551723742,"ENSSSCT00000080519.1","ENSSSCG00000035949","FTO","FTO","Significant"
"ENSSSCT00000049613.3",-3.46358375826962,-0.54808495083441,-4.04124495341166,0.000259376019603701,0.00159379867002621,0.424343184766966,"ENSSSCT00000049613.3","ENSSSCG00000006108","TMEM67","TMEM67","Significant"
"ENSSSCT00000061624.3",1.37538107413598,-0.976687129626808,4.03378314945945,0.000265145361462971,0.00162435162817338,0.422438744054976,"ENSSSCT00000061624.3","ENSSSCG00000034308","LRMDA","LRMDA","Significant"
"ENSSSCT00000093030.1",-3.19967063739633,-0.24592769117161,-4.05403457018865,0.000249770864537502,0.00154715293394226,0.422297923239074,"ENSSSCT00000093030.1","ENSSSCG00000029478","CUL4B","CUL4B","Significant"
"ENSSSCT00000077973.2",1.10793923532348,2.23988050778423,4.16792920138376,0.000178219692667691,0.00117553608329707,0.418588517863892,"ENSSSCT00000077973.2","ENSSSCG00000011822","OPA1","OPA1","Significant"
