"target_id","logFC","AveExpr","t","P.Value","adj.P.Val","B","target_id.1","ens_gene","ext_gene","gene_label","significant"
"ENSSSCT00000106697.1",-0.244048326529199,-2.7052979174204,-0.364397570013777,0.717643098951707,0.999936080199931,-4.60098475973292,"ENSSSCT00000106697.1","ENSSSCG00000058462",NA,"ENSSSCG00000058462","Not"
"ENSSSCT00000083897.2",-0.310242613915841,0.874180550832839,-0.868289145100975,0.390853677929556,0.999936080199931,-4.60098483655087,"ENSSSCT00000083897.2","ENSSSCG00000010148","ERO1B","ERO1B","Not"
"ENSSSCT00000058430.3",-0.812067655343254,-1.92182913308577,-0.539689536788247,0.592656378262038,0.999936080199931,-4.60098533369824,"ENSSSCT00000058430.3","ENSSSCG00000001700","SLC29A1","SLC29A1","Not"
"ENSSSCT00000023872.4",0.338320793477163,-3.33729629271149,0.235637109879747,0.815018454823892,0.999936080199931,-4.60098592000949,"ENSSSCT00000023872.4","ENSSSCG00000008488",NA,"ENSSSCG00000008488","Not"
"ENSSSCT00000073750.2",-0.134800987711863,-3.8927505724732,-0.0932644451716576,0.926198513382833,0.999936080199931,-4.60098661024242,"ENSSSCT00000073750.2","ENSSSCG00000017883","GGT6","GGT6","Not"
"ENSSSCT00000098264.1",-0.264730389287036,-3.37576276579222,-0.364050232050847,0.71790026442063,0.999936080199931,-4.60098773115148,"ENSSSCT00000098264.1","ENSSSCG00000052707",NA,"ENSSSCG00000052707","Not"
"ENSSSCT00000100503.1",-0.19552458296955,-3.90984165195015,-0.175301879173643,0.86180176836459,0.999936080199931,-4.60098816890001,"ENSSSCT00000100503.1","ENSSSCG00000038264",NA,"ENSSSCG00000038264","Not"
"ENSSSCT00000105250.1",0.245422998972176,-2.95528759482772,0.341689961378524,0.734524398877638,0.999936080199931,-4.60098819501505,"ENSSSCT00000105250.1","ENSSSCG00000058730",NA,"ENSSSCG00000058730","Not"
"ENSSSCT00000018402.4",-0.143458995054238,-3.85663643247838,-0.134080281793544,0.894068420822017,0.999936080199931,-4.60098834534827,"ENSSSCT00000018402.4","ENSSSCG00000031337","SNX18","SNX18","Not"
"ENSSSCT00000010767.5",0.355708642893584,-2.6836903136594,0.409588083986194,0.684478434213523,0.999936080199931,-4.60098837062417,"ENSSSCT00000010767.5","ENSSSCG00000009824","RAD9B","RAD9B","Not"
"ENSSSCT00000071096.1",0.337319041987855,-3.45442317310023,0.288785325700879,0.774363374854329,0.999936080199931,-4.60098861284005,"ENSSSCT00000071096.1","ENSSSCG00000029380","ZFP2","ZFP2","Not"
"ENSSSCT00000091911.1",-0.301452026086838,-0.560561966852536,-0.741389330621216,0.463154452495542,0.999936080199931,-4.60098879869225,"ENSSSCT00000091911.1","ENSSSCG00000060135",NA,"ENSSSCG00000060135","Not"
"ENSSSCT00000027299.4",-0.158028603238614,-3.78297877897327,-0.0865579004682386,0.931491373308481,0.999936080199931,-4.60098893582333,"ENSSSCT00000027299.4","ENSSSCG00000028126","MPPE1","MPPE1","Not"
"ENSSSCT00000098582.2",-0.242298871606011,-3.2498020123383,-0.297770322033489,0.767550188689665,0.999936080199931,-4.60098954937827,"ENSSSCT00000098582.2","ENSSSCG00000034820","MAFA","MAFA","Not"
"ENSSSCT00000026769.4",-0.283034197955633,-4.5682423155477,-0.180688485465317,0.857601793844596,0.999936080199931,-4.6009897157118,"ENSSSCT00000026769.4","ENSSSCG00000030518","PRSS33","PRSS33","Not"
"ENSSSCT00000047627.2",-0.551831517404856,-2.84218964159841,-0.301745050893041,0.764542132762793,0.999936080199931,-4.60099084459587,"ENSSSCT00000047627.2","ENSSSCG00000011609","FBLN2","FBLN2","Not"
"ENSSSCT00000030608.4",0.0345012333269572,-3.90976088841845,0.0162851022198427,0.987094761940707,0.999936080199931,-4.60099107339138,"ENSSSCT00000030608.4","ENSSSCG00000022398","NUCKS1","NUCKS1","Not"
"ENSSSCT00000099456.1",-0.516573571361975,-3.36628433909483,-0.336196101168117,0.73862917160037,0.999936080199931,-4.60099110118045,"ENSSSCT00000099456.1","ENSSSCG00000061477",NA,"ENSSSCG00000061477","Not"
"ENSSSCT00000107894.1",-0.246094829353904,-3.02427872045413,-0.308750797505561,0.759249238021376,0.999936080199931,-4.60099144357655,"ENSSSCT00000107894.1","ENSSSCG00000054116","ITGAD","ITGAD","Not"
"ENSSSCT00000107943.1",0.171219170311098,2.38583965372213,0.960695648002609,0.342964374686703,0.999936080199931,-4.6009919910421,"ENSSSCT00000107943.1","ENSSSCG00000048769",NA,"ENSSSCG00000048769","Not"
"ENSSSCT00000049906.3",-1.10646146532613,0.83242895900544,-0.802263460267742,0.427542298481772,0.999936080199931,-4.60099419151291,"ENSSSCT00000049906.3","ENSSSCG00000008117","ZNF2","ZNF2","Not"
"ENSSSCT00000062062.3",1.45800356826031,2.8547540299881,0.938125234876066,0.354286061155583,0.999936080199931,-4.60099430569861,"ENSSSCT00000062062.3","ENSSSCG00000014255","SLC12A2","SLC12A2","Not"
"ENSSSCT00000001967.4",-0.0661190940306545,-5.15666631301099,-0.0726790795067784,0.942454401457641,0.999936080199931,-4.60099568989192,"ENSSSCT00000001967.4","ENSSSCG00000001760","ACSBG1","ACSBG1","Not"
"ENSSSCT00000106628.1",0.00446437694474389,-4.00375726723099,0.00299199405167695,0.997628870312895,0.999936080199931,-4.60099601698014,"ENSSSCT00000106628.1","ENSSSCG00000055799",NA,"ENSSSCG00000055799","Not"
"ENSSSCT00000040535.3",-0.206769336892782,-4.00050759061137,-0.161922004666672,0.872251510009326,0.999936080199931,-4.6009962025424,"ENSSSCT00000040535.3","ENSSSCG00000004596","LIPC","LIPC","Not"
"ENSSSCT00000107900.1",0.555164103039994,-2.53916052202189,0.363308814858744,0.718449313425486,0.999936080199931,-4.60099724273692,"ENSSSCT00000107900.1","ENSSSCG00000001341",NA,"ENSSSCG00000001341","Not"
"ENSSSCT00000027252.3",0.0600873794555674,-4.4278184745211,0.0424094089495916,0.966401199681776,0.999936080199931,-4.60099765128339,"ENSSSCT00000027252.3","ENSSSCG00000022175","MYH15","MYH15","Not"
"ENSSSCT00000007366.4",-0.0904654683467345,-4.31912447926574,-0.093338478441558,0.926140104240381,0.999936080199931,-4.60099782856085,"ENSSSCT00000007366.4","ENSSSCG00000006725",NA,"ENSSSCG00000006725","Not"
"ENSSSCT00000092284.1",-0.23355388779671,-3.34808946153224,-0.278512947625268,0.782174958933107,0.999936080199931,-4.60099828417777,"ENSSSCT00000092284.1","ENSSSCG00000062722",NA,"ENSSSCG00000062722","Not"
"ENSSSCT00000084646.2",-0.324248122307945,1.3414119860954,-0.88122967389852,0.383903041293457,0.999936080199931,-4.60099999069366,"ENSSSCT00000084646.2","ENSSSCG00000017591","NME2","NME2","Not"
"ENSSSCT00000018413.4",0.0573077502236734,-4.15287256574122,0.0337335992067437,0.973271577134108,0.999936080199931,-4.60100005716218,"ENSSSCT00000018413.4","ENSSSCG00000016907","DHX29","DHX29","Not"
"ENSSSCT00000090218.1",0.110240709056257,-4.17135950201622,0.0619514026394058,0.950936204933848,0.999936080199931,-4.60100063138079,"ENSSSCT00000090218.1","ENSSSCG00000003693","MYOM1","MYOM1","Not"
"ENSSSCT00000105106.1",0.28334372377353,-3.2938743444938,0.323772218736799,0.747940237315557,0.999936080199931,-4.60100094367161,"ENSSSCT00000105106.1","ENSSSCG00000003736","ASXL3","ASXL3","Not"
"ENSSSCT00000031748.4",-0.290530270091353,-2.64239046307099,-0.327031126772588,0.745494079813374,0.999936080199931,-4.60100249507419,"ENSSSCT00000031748.4","ENSSSCG00000021852","FAM124B","FAM124B","Not"
"ENSSSCT00000107790.1",-0.508271434810174,-2.62560380797853,-0.473696985260089,0.638509423624483,0.999936080199931,-4.60100420543643,"ENSSSCT00000107790.1","ENSSSCG00000009125","ANK2","ANK2","Not"
"ENSSSCT00000076934.2",-0.218915625454928,-3.24455940303952,-0.283970912116205,0.778021568696168,0.999936080199931,-4.60100471879841,"ENSSSCT00000076934.2","ENSSSCG00000022496","STK39","STK39","Not"
"ENSSSCT00000093727.1",0.0527395444303953,-3.73398783562256,0.0533283426454632,0.957758245567958,0.999936080199931,-4.60100512602743,"ENSSSCT00000093727.1","ENSSSCG00000057356",NA,"ENSSSCG00000057356","Not"
"ENSSSCT00000031194.3",0.729902268040168,-2.57151181029851,0.430927813009965,0.669030186849601,0.999936080199931,-4.60100561202074,"ENSSSCT00000031194.3","ENSSSCG00000029714","BPIFB2","BPIFB2","Not"
"ENSSSCT00000044252.2",-0.0507160949481265,-3.7324091309009,-0.0401079715723858,0.96822347774905,0.999936080199931,-4.60100595102442,"ENSSSCT00000044252.2","ENSSSCG00000001771","RASGRF1","RASGRF1","Not"
"ENSSSCT00000027454.4",0.65739527232172,-2.54370573795631,0.517414831145114,0.60795760630159,0.999936080199931,-4.60100624808068,"ENSSSCT00000027454.4","ENSSSCG00000008240",NA,"ENSSSCG00000008240","Not"
"ENSSSCT00000000609.4",0.239854544869355,-4.35977953759954,0.144164644843326,0.886155695364651,0.999936080199931,-4.60100683858899,"ENSSSCT00000000609.4","ENSSSCG00000000567","SOX5","SOX5","Not"
"ENSSSCT00000079621.2",0.193334570490424,-3.58007743166308,0.227201771319461,0.821522153638012,0.999936080199931,-4.60100752884937,"ENSSSCT00000079621.2","ENSSSCG00000023128","IGF2BP1","IGF2BP1","Not"
"ENSSSCT00000017455.5",-0.460060215957415,-2.75991874235041,-0.471851743667521,0.639813630773162,0.999936080199931,-4.60100757720753,"ENSSSCT00000017455.5","ENSSSCG00000016030","ZSWIM2","ZSWIM2","Not"
"ENSSSCT00000029328.3",0.31766360454496,-3.12765164642694,0.319846182063336,0.750890656322356,0.999936080199931,-4.60100776479798,"ENSSSCT00000029328.3","ENSSSCG00000021414",NA,"ENSSSCG00000021414","Not"
"ENSSSCT00000082055.2",0.0216094027957001,-4.25811188385304,0.0188820918549915,0.985036994081024,0.999936080199931,-4.60100794622409,"ENSSSCT00000082055.2","ENSSSCG00000012172","ACOT9","ACOT9","Not"
"ENSSSCT00000071782.2",0.0836344767907637,-3.85005818301248,0.0480511650364411,0.961934850322222,0.999936080199931,-4.6010079721462,"ENSSSCT00000071782.2","ENSSSCG00000016323","COPS8","COPS8","Not"
"ENSSSCT00000078287.2",1.06340645304098,-1.18187963736266,0.657518727179747,0.514932188622656,0.999936080199931,-4.60100802459532,"ENSSSCT00000078287.2","ENSSSCG00000005344","MELK","MELK","Not"
"ENSSSCT00000089439.1",-0.433623197904733,-1.66184880337427,-0.593597094063555,0.556406553475927,0.999936080199931,-4.60100873697834,"ENSSSCT00000089439.1","ENSSSCG00000011583","TMEM40","TMEM40","Not"
"ENSSSCT00000059521.1",0.128321253526824,-3.73344150306379,0.123926910231684,0.902046396510708,0.999936080199931,-4.60101000431581,"ENSSSCT00000059521.1","ENSSSCG00000017460","KRT12","KRT12","Not"
"ENSSSCT00000086466.2",0.405896742208846,-3.11077281007368,0.362123027687628,0.719327750688613,0.999936080199931,-4.60101004238168,"ENSSSCT00000086466.2","ENSSSCG00000016593","ARF5","ARF5","Not"
