"target_id","ext_gene","target_biotype","num_aggregated_transcripts","sum_mean_obs_counts","pval","qval"
"ENSSSCG00000006496","LMNA","protein_coding",5,36.3614014275433,2.82129637810775e-53,4.31178725466207e-49
"ENSSSCG00000039094","PLEC","protein_coding",7,53.7219172363945,2.03220957139261e-44,1.55291294397966e-40
"ENSSSCG00000001930","PKM","protein_coding",3,24.7570927989692,6.64876164381927e-34,3.38710080674966e-30
"ENSSSCG00000035690","SFPQ","protein_coding",2,16.5287249256193,1.783602986001e-32,6.81470110876334e-29
"ENSSSCG00000032843","AHRR","protein_coding",2,8.01048993068564,2.23912928006056e-32,6.84412255743311e-29
"ENSSSCG00000012074",NA,"protein_coding",3,18.0355974555252,1.04149506427983e-31,2.65286151123145e-28
"ENSSSCG00000012857","CARS1","protein_coding",4,24.1881570835891,1.9005578200159e-31,4.14946073761471e-28
"ENSSSCG00000032242","HMGA1","protein_coding",2,16.799380602734,3.37253922284292e-31,6.44281461783854e-28
"ENSSSCG00000014031",NA,"protein_coding",3,23.9702652655804,1.14820476770701e-30,1.94977927387403e-27
"ENSSSCG00000013405","EIF4G2","protein_coding",4,33.2609740045922,4.34796362033588e-30,6.64499280095932e-27
"ENSSSCG00000007253","MAPRE1","protein_coding",4,23.5655769484575,5.77090242407847e-30,8.01788197701739e-27
"ENSSSCG00000004392",NA,"protein_coding",2,14.4883201326023,1.31361272072594e-29,1.51462539219376e-26
"ENSSSCG00000014435","CSNK1A1","protein_coding",4,30.1652832400465,1.26763525715482e-29,1.51462539219376e-26
"ENSSSCG00000033537",NA,"lncRNA",3,22.9570832040795,1.38747336849524e-29,1.51462539219376e-26
"ENSSSCG00000025806","FAM118B","protein_coding",2,13.3446637066805,9.73680098928117e-29,9.9205019679456e-26
"ENSSSCG00000063479",NA,"protein_coding",2,10.8455759838854,1.35790328366686e-28,1.29705224276754e-25
"ENSSSCG00000010876","DESI2","protein_coding",2,12.3376423513133,2.62812793226802e-28,2.36268701110895e-25
"ENSSSCG00000016330",NA,"protein_coding",5,26.8549739282579,4.52259233934741e-28,3.83993215123592e-25
"ENSSSCG00000001022","SSR1","protein_coding",4,24.0173440757364,4.81398605876638e-27,3.8722183650593e-24
"ENSSSCG00000006540","PBXIP1","protein_coding",3,18.7021260791798,8.06824676721249e-27,6.16535076716542e-24
"ENSSSCG00000017953","FXR2","protein_coding",2,14.5100972108757,1.60631035473917e-26,1.16901148340375e-23
"ENSSSCG00000016695","HIBADH","protein_coding",2,14.1672131852894,2.44875184483158e-26,1.70110338384368e-23
"ENSSSCG00000001906","CYP1A1","protein_coding",1,5.67838870720576,4.41281803561273e-26,2.9322216538378e-23
"ENSSSCG00000016817","TARS1","protein_coding",3,18.6531190674341,4.81526811820584e-26,3.06632261043916e-23
"ENSSSCG00000003854","ECHDC2","protein_coding",5,20.7979608325454,5.63529691230448e-26,3.44496970842998e-23
"ENSSSCG00000011843","PAK2","protein_coding",3,19.6619179947253,7.7769998663013e-26,4.5713803444878e-23
"ENSSSCG00000004587","MYO1E","protein_coding",3,22.3495175193265,9.8675073660681e-26,5.58537463243032e-23
"ENSSSCG00000006553","UBAP2L","protein_coding",5,31.3307149743261,1.07275779501489e-25,5.85534192186162e-23
"ENSSSCG00000001476","HSD17B8","protein_coding",3,15.3997193914121,4.01707405144877e-25,2.1169980251135e-22
"ENSSSCG00000004651","GALK2","protein_coding",4,21.3030507273998,6.11022777357177e-25,3.11275370211658e-22
"ENSSSCG00000012771","SLC6A8","protein_coding",1,8.34481509180182,6.43153710570701e-25,3.17074779311356e-22
"ENSSSCG00000038253","ZNF326","protein_coding",3,17.6893427734964,1.04752623824799e-24,5.00291984348252e-22
"ENSSSCG00000010368","GLUD1","protein_coding",5,31.6008889541975,1.17390690497875e-24,5.43661188751221e-22
"ENSSSCG00000015648","EIF2D","protein_coding",2,13.2014735953519,2.22635377154424e-24,1.00074602030913e-21
"ENSSSCG00000027973","COG4","protein_coding",4,24.7381494619741,2.65423637859475e-24,1.15899127354467e-21
"ENSSSCG00000011373","IMPDH2","protein_coding",3,19.8587949680918,5.32430938795794e-24,2.26031723267114e-21
"ENSSSCG00000024960","PDGFC","protein_coding",2,11.4746844832105,1.56686401241218e-23,6.47199532478251e-21
"ENSSSCG00000003983","SMAP2","protein_coding",2,14.693244278886,2.14253689964097e-23,8.61694511505603e-21
"ENSSSCG00000016677","GARS1","protein_coding",2,15.7224228564839,3.18322955643223e-23,1.24741787976804e-20
"ENSSSCG00000023105","NET1","protein_coding",3,21.8383195746706,4.22037096665487e-23,1.61249823708466e-20
"ENSSSCG00000040184","LMO7","protein_coding",6,33.9799406536642,5.32598621793909e-23,1.98529383826251e-20
"ENSSSCG00000005055","LGALS3","protein_coding",2,15.8420092942873,6.78247718440293e-23,2.4351827169121e-20
"ENSSSCG00000031791","ARF4","protein_coding",4,20.9919270237156,6.85159044868287e-23,2.4351827169121e-20
"ENSSSCG00000035791","SIX5","protein_coding",2,11.6698935467803,8.68106760533136e-23,3.01528991391544e-20
"ENSSSCG00000035152","TEF","protein_coding",2,12.0780308868364,1.02004233620732e-22,3.46429044983476e-20
"ENSSSCG00000038466","EIF4E2","protein_coding",6,30.4669953577931,1.4849303130132e-22,4.93351955951756e-20
"ENSSSCG00000003217","JOSD2","protein_coding",2,10.9499955829437,2.5473256717468e-22,8.28314430666092e-20
"ENSSSCG00000009967","PITPNB","protein_coding",3,17.5225133480203,3.1484484779524e-22,9.99840426649193e-20
"ENSSSCG00000006489","TMEM79","protein_coding",1,7.9503806294948,3.20566517737424e-22,9.99840426649193e-20
"ENSSSCG00000037793","NIT1","protein_coding",5,24.6594188790929,3.8544201704938e-22,1.17814206931314e-19
"ENSSSCG00000060594",NA,"lncRNA",1,7.48723192468561,6.49906513252708e-22,1.94755318471395e-19
"ENSSSCG00000004139","ADGRG6","protein_coding",3,18.3852033625738,8.42435502355638e-22,2.42923429858514e-19
"ENSSSCG00000002763","PRMT7","protein_coding",4,25.3610696839945,8.27546537217044e-22,2.42923429858514e-19
"ENSSSCG00000007097","SEC23B","protein_coding",2,15.4892902900797,2.16921198299433e-21,6.13927161779672e-19
"ENSSSCG00000009766","ATP6V0A2","protein_coding",2,13.3245813601262,2.91229394968534e-21,8.09247062418928e-19
"ENSSSCG00000013421","PTBP1","protein_coding",5,30.7226237403316,3.11952414668083e-21,8.51351563102198e-19
"ENSSSCG00000029602","WDR37","protein_coding",5,24.5177836789583,3.29287831852453e-21,8.82895777930008e-19
"ENSSSCG00000012657","AIFM1","protein_coding",5,25.0217601607176,6.58052993160238e-21,1.73396963697723e-18
"ENSSSCG00000013302","CAT","protein_coding",2,13.2983978465803,6.71252780269524e-21,1.73877224421341e-18
"ENSSSCG00000006775","CAPZA1","protein_coding",2,15.340166674633,7.33585893941057e-21,1.86856553618353e-18
"ENSSSCG00000009310","POLR1D","protein_coding",2,15.1062489223731,8.95703057823108e-21,2.24410325126403e-18
"ENSSSCG00000004542","NARS1","protein_coding",2,15.8027585713317,1.07549907611004e-20,2.65110522261125e-18
"ENSSSCG00000017385","PSME3","protein_coding",4,23.24183068779,1.44429211738373e-20,3.50366927459928e-18
"ENSSSCG00000003848","LRP8","protein_coding",3,13.3022178287031,1.51800903414329e-20,3.62495813575185e-18
"ENSSSCG00000002723","AARS1","protein_coding",2,15.9982603195517,1.56916156040523e-20,3.68946094271895e-18
"ENSSSCG00000038506","CD46","protein_coding",3,16.5466898510797,1.64921290553679e-20,3.81892739929071e-18
"ENSSSCG00000024802","MACC1","nonsense_mediated_decay",3,17.6806806000923,1.69899556810658e-20,3.87548496527952e-18
"ENSSSCG00000024802","MACC1","protein_coding",3,17.6806806000923,1.69899556810658e-20,3.87548496527952e-18
"ENSSSCG00000010166","NTPCR","protein_coding",2,13.1115777931416,2.91950277651392e-20,6.54841819401995e-18
"ENSSSCG00000008756","DHX15","protein_coding",2,14.1331950454968,2.95649319758801e-20,6.54841819401995e-18
"ENSSSCG00000000804","ANO6","protein_coding",2,16.8538413832587,3.30668829052386e-20,7.21944530629659e-18
"ENSSSCG00000000804","ANO6","protein_coding_CDS_not_defined",2,16.8538413832587,3.30668829052386e-20,7.21944530629659e-18
"ENSSSCG00000005037","ERO1A","protein_coding",2,12.1242624394368,3.56528361699056e-20,7.60552881985308e-18
"ENSSSCG00000009717","CBR4","protein_coding",3,12.2573989392385,3.58305355643147e-20,7.60552881985308e-18
"ENSSSCG00000012160","SH3KBP1","protein_coding",5,22.210510264865,3.88190927758894e-20,8.12701636840984e-18
"ENSSSCG00000013380",NA,"protein_coding",2,12.1572526731892,4.81891929511019e-20,9.95237075502285e-18
"ENSSSCG00000008397","EFEMP1","protein_coding",3,18.3004915200232,4.96571578634482e-20,1.01188045816944e-17
"ENSSSCG00000002142","TEP1","protein_coding",1,7.41717046113905,5.96363443476829e-20,1.19923980350742e-17
"ENSSSCG00000021591","RBM3","protein_coding",2,13.6631203384889,6.13387847620878e-20,1.2174553863883e-17
"ENSSSCG00000023294","KRCC1","protein_coding",2,11.6740068324652,8.17672713295894e-20,1.60211436888476e-17
"ENSSSCG00000007206","RBCK1","protein_coding",2,13.4396267706728,1.00161002954048e-19,1.93767165588192e-17
"ENSSSCG00000011769","FXR1","protein_coding",6,25.664818927728,1.05465714868896e-19,2.01479065042666e-17
"ENSSSCG00000003144","DHDH","protein_coding",1,6.64753806992346,1.12720011622279e-19,2.12679004644851e-17
"ENSSSCG00000022225","NOP58","protein_coding",4,24.3560541576721,1.22730955752453e-19,2.28743560581065e-17
"ENSSSCG00000002965","ACTN4","protein_coding",4,26.0020052443942,1.31438512672079e-19,2.42021058935829e-17
"ENSSSCG00000017521","SCRN2","protein_coding",2,10.1411595431819,1.35112937375941e-19,2.45825121656726e-17
"ENSSSCG00000032996","SLC7A5","protein_coding",1,7.9233800956504,1.72976809455509e-19,3.11012303401005e-17
"ENSSSCG00000011551","TADA3","protein_coding",1,6.93970686135212,2.72353467264331e-19,4.83997446534973e-17
"ENSSSCG00000004508","DYM","protein_coding",7,24.0767602457885,3.13863924856237e-19,5.51354294664124e-17
"ENSSSCG00000001078","MBOAT1","protein_coding",2,15.7945365256395,3.52695582767331e-19,6.12528021753764e-17
"ENSSSCG00000012007","HSPA13","protein_coding",3,12.4901251522119,4.09132360389311e-19,7.02558411666274e-17
"ENSSSCG00000057050","NPRL2","protein_coding",1,6.87744465334367,5.17776518875853e-19,8.79242059775518e-17
"ENSSSCG00000007520",NA,"protein_coding",7,39.8857225489723,5.75535498836627e-19,9.6658340974947e-17
"ENSSSCG00000008836","SCFD2","protein_coding",1,6.14447637328787,6.10488216828689e-19,1.01414037149922e-16
"ENSSSCG00000028019","LRRC59","protein_coding",4,22.2919147197167,7.92212036895541e-19,1.30186844729834e-16
"ENSSSCG00000002269","MTHFD1","protein_coding",3,16.8959798591218,8.66989920790109e-19,1.4095964850463e-16
"ENSSSCG00000028638","UTP4","protein_coding",2,12.1627332669873,1.0854038227964e-18,1.74612911829446e-16
"ENSSSCG00000022659","CLTC","protein_coding",3,24.363909077384,1.19492724747979e-18,1.90229928367016e-16
"ENSSSCG00000037645","COTL1","protein_coding",1,8.23732108968564,1.3403057298412e-18,2.11174149166629e-16
"ENSSSCG00000017676","BCAS3","protein_coding",3,14.7692539933241,1.37610053551541e-18,2.14601474329408e-16
"ENSSSCG00000023130","ASCC1","protein_coding",2,11.8378921492973,1.68972772237794e-18,2.60849583647495e-16
"ENSSSCG00000030798","FUS","protein_coding",2,12.6231984077872,1.75036438154868e-18,2.67508188432085e-16
"ENSSSCG00000011552","TTLL3","protein_coding",8,40.7853318619017,1.78281309369206e-18,2.6976962882075e-16
"ENSSSCG00000025525","GATD3","protein_coding",3,18.5757241630387,1.8038335534516e-18,2.70274394092165e-16
"ENSSSCG00000032728","EFNB1","protein_coding",3,20.3276333365388,1.94992263572365e-18,2.89326870308393e-16
"ENSSSCG00000001410","BAG6","protein_coding",10,47.0037632640061,2.10321727284331e-18,3.09071822892927e-16
"ENSSSCG00000001410","BAG6","nonsense_mediated_decay",10,47.0037632640061,2.10321727284331e-18,3.09071822892927e-16
"ENSSSCG00000000194",NA,"protein_coding",2,15.2121762930598,2.15964165177613e-18,3.14340984419949e-16
"ENSSSCG00000013627","PRKCSH","protein_coding",2,15.8450434791922,2.40801646711893e-18,3.47185996858289e-16
"ENSSSCG00000006062","YWHAZ","protein_coding",5,31.5481014157159,2.54362010996765e-18,3.63309777015286e-16
"ENSSSCG00000020823","BSCL2","protein_coding",4,19.9139677578771,2.65557107788263e-18,3.75787896141484e-16
"ENSSSCG00000038619","PAFAH2","protein_coding",4,21.0105921268379,2.85737100402219e-18,4.00634872059367e-16
"ENSSSCG00000014625","ARFIP2","protein_coding",3,19.9424651428645,3.0607708236704e-18,4.25252368165043e-16
"ENSSSCG00000003707","NPC1","protein_coding",2,12.2369111677089,3.10932758130263e-18,4.28106787613046e-16
"ENSSSCG00000009916","ACADS","protein_coding",2,13.8214231347133,3.20879660410131e-18,4.33982641597172e-16
"ENSSSCG00000002396","GSTZ1","protein_coding",6,23.6115852248533,3.20596935508639e-18,4.33982641597172e-16
"ENSSSCG00000036639","STOM","protein_coding",2,13.9740348221672,3.25410150882214e-18,4.36249415432708e-16
"ENSSSCG00000008098","POLR1B","protein_coding",3,15.1688127129511,3.30672503650232e-18,4.39449380285782e-16
"ENSSSCG00000025842","SPAG8","protein_coding",2,13.8570935491662,3.37087922932051e-18,4.44113338462978e-16
"ENSSSCG00000013087","TKFC","protein_coding",4,14.7085678530339,3.59690871407011e-18,4.69842357924218e-16
"ENSSSCG00000047420","RBM12","protein_coding",3,16.51589075376,3.65158439276156e-18,4.72942070123516e-16
"ENSSSCG00000033844","CYP1B1","protein_coding",1,6.04234896324695,3.98633911368497e-18,5.11959837600399e-16
"ENSSSCG00000034733","CMAS","protein_coding",2,13.6322200210401,4.21428873172462e-18,5.36724789057895e-16
"ENSSSCG00000031701","GXYLT1","protein_coding",1,7.16593844358067,5.10754838480916e-18,6.4511290880197e-16
"ENSSSCG00000035895","JDP2","protein_coding",1,7.02865746209206,5.77482053811044e-18,7.23414608884769e-16
"ENSSSCG00000022739","DSG2","protein_coding",3,18.9898262780716,6.16270790552735e-18,7.65728983090849e-16
"ENSSSCG00000004869","CNDP1","protein_coding",3,16.2876427474629,6.99821499405091e-18,8.62529998016774e-16
"ENSSSCG00000036350","HNRNPA2B1","protein_coding",5,36.7583952975875,7.08530570017078e-18,8.66277816125681e-16
"ENSSSCG00000007609","ARPC1A","protein_coding",2,15.8608792371639,7.16234203086818e-18,8.68746613156812e-16
"ENSSSCG00000024263","SERF2","protein_coding",2,17.6628917163461,7.42843826180582e-18,8.93927731930538e-16
"ENSSSCG00000009770",NA,"protein_coding",2,13.4291011438298,7.72613937125294e-18,9.22488968834834e-16
"ENSSSCG00000022398","NUCKS1","protein_coding",3,20.9127557165124,8.60558966770216e-18,1.01952889063172e-15
"ENSSSCG00000004294","SYNCRIP","protein_coding",4,27.1537889899865,9.09478899541127e-18,1.06869357572948e-15
"ENSSSCG00000022161","ZNF251","protein_coding",2,13.5749319887665,9.16043044039534e-18,1.06869357572948e-15
"ENSSSCG00000003684","MTCL1","protein_coding",2,14.8032338790158,9.34485881654527e-18,1.08195058555501e-15
"ENSSSCG00000006556","TPM3","protein_coding",6,28.5289342181109,9.5182264691573e-18,1.09373725660249e-15
"ENSSSCG00000025284","COQ9","protein_coding",2,12.627296970344,9.86063970328562e-18,1.12462803421876e-15
"ENSSSCG00000032312","RAB11A","protein_coding",4,23.7677751144175,1.23666461764542e-17,1.3999959519611e-15
"ENSSSCG00000040727","ASPSCR1","protein_coding",1,6.87175924854149,1.25322347148538e-17,1.40830987608169e-15
"ENSSSCG00000035757","SSBP2","protein_coding",3,18.0553205342662,1.32577103601309e-17,1.47896049221811e-15
"ENSSSCG00000021210","HIKESHI","protein_coding",2,12.1172478280708,1.46579714936684e-17,1.61163869307722e-15
"ENSSSCG00000008556","KHK","protein_coding",3,15.7388352940077,1.45626100952429e-17,1.61163869307722e-15
"ENSSSCG00000003069","KCNN4","protein_coding",2,8.87443099563186,1.48168197399506e-17,1.61746754346904e-15
"ENSSSCG00000032531","SMG1","protein_coding",4,26.3521662250135,1.64252689979007e-17,1.78033607159515e-15
"ENSSSCG00000022300","MAT2A","protein_coding",5,30.6757291001234,1.73643274324663e-17,1.86886631091819e-15
"ENSSSCG00000011615","RAB7A","protein_coding",7,44.6269666934607,1.76982657906687e-17,1.89148668586566e-15
"ENSSSCG00000000936","SLC6A15","protein_coding",3,6.73011010087976,2.03775481487483e-17,2.16270880803694e-15
"ENSSSCG00000013043","MACROD1","protein_coding",2,10.1689824812833,2.1107431979035e-17,2.22472333059029e-15
"ENSSSCG00000003569","SLC9A1","protein_coding",1,7.69878424257748,2.26817434331443e-17,2.37428140334757e-15
"ENSSSCG00000017957","EIF4A1","protein_coding",6,34.1330837300074,2.48811238726059e-17,2.58679058602066e-15
"ENSSSCG00000029649","IFT46","protein_coding",5,26.2357790871131,2.52570608119959e-17,2.60813284047117e-15
"ENSSSCG00000021118","GSPT1","protein_coding",2,15.2155696780169,2.87054952338181e-17,2.94433613193585e-15
"ENSSSCG00000023807","ACO1","protein_coding",3,20.0608185244205,2.93250489935235e-17,2.9878314917868e-15
"ENSSSCG00000028572",NA,"protein_coding",2,9.73128985527907,3.39686184159461e-17,3.43802910762188e-15
"ENSSSCG00000013366","LDHA","protein_coding",1,9.4021339247766,3.78241015378652e-17,3.79557972121713e-15
"ENSSSCG00000010849","WDR26","protein_coding",2,14.6585655052065,3.79980172313172e-17,3.79557972121713e-15
"ENSSSCG00000037735",NA,"protein_coding",1,7.18447429111693,3.83310384711736e-17,3.80398221399316e-15
"ENSSSCG00000013062","MTA2","protein_coding",4,26.9904736326632,4.44809744675296e-17,4.38582408249842e-15
"ENSSSCG00000004382","SEC63","protein_coding",3,19.8278119251143,4.53215152212855e-17,4.44005587901863e-15
"ENSSSCG00000014921","PRSS23","protein_coding",2,10.5117286440463,5.55436654361914e-17,5.40683973797015e-15
"ENSSSCG00000013830","ILVBL","protein_coding",4,17.0436657886766,5.69231095263616e-17,5.50604989171763e-15
"ENSSSCG00000006480","NAXE","protein_coding",3,15.9386435567457,5.8324908117268e-17,5.60616082236608e-15
"ENSSSCG00000000600","EPS8","protein_coding",2,12.7564123957928,6.2417575378888e-17,5.96204877822215e-15
"ENSSSCG00000011997","CHMP2B","protein_coding",2,12.9573275983701,6.80910227204868e-17,6.46357205116273e-15
"ENSSSCG00000025321","MAZ","protein_coding",3,17.0844224991327,6.99633942742957e-17,6.60031206601272e-15
"ENSSSCG00000008238","ELMOD3","protein_coding",1,7.27857534699497,7.04146908999415e-17,6.60213325781476e-15
"ENSSSCG00000013569","PEX11G","protein_coding",1,6.12089464245326,7.12775243545606e-17,6.64228295555335e-15
"ENSSSCG00000013938","GATAD2A","protein_coding",2,14.3599477110598,7.39286111409764e-17,6.84758160040934e-15
"ENSSSCG00000035238","ELOVL1","protein_coding",2,13.6677355056634,7.56364667272033e-17,6.96356699392679e-15
"ENSSSCG00000013734","HOOK2","protein_coding",2,10.2988231539471,7.83007034427714e-17,7.16568653123279e-15
"ENSSSCG00000036075","WASHC3","protein_coding",2,11.7868541526802,1.01640458681768e-16,9.24625672638967e-15
"ENSSSCG00000003301","PPP6R1","protein_coding",2,15.0406297443032,1.24645858111536e-16,1.12719683403468e-14
"ENSSSCG00000025106","THNSL2","protein_coding",2,11.2952646954981,1.30891867398907e-16,1.17671788791617e-14
"ENSSSCG00000030388","UPP1","protein_coding",2,11.8904606617552,1.37036825809992e-16,1.22475661336498e-14
"ENSSSCG00000008877","ETFDH","protein_coding",5,20.0875382127048,1.42722425605695e-16,1.26553445394084e-14
"ENSSSCG00000011158","PFKP","protein_coding",3,17.598222066396,1.4325555226838e-16,1.26553445394084e-14
"ENSSSCG00000024254","ALKBH7","protein_coding",2,10.8758345622928,1.45811439951455e-16,1.28071048090695e-14
"ENSSSCG00000005842","TMEM141","protein_coding",1,6.73683931791422,1.74213982044698e-16,1.52143559290807e-14
"ENSSSCG00000015340","ASNS","protein_coding",1,8.2035078396022,2.02181351231825e-16,1.75564635845226e-14
"ENSSSCG00000041731",NA,"protein_coding",2,13.421678044779,2.12206374316741e-16,1.83228814614845e-14
"ENSSSCG00000003619","AZIN2","protein_coding",1,5.57942646773129,2.28553605178546e-16,1.96235098199085e-14
"ENSSSCG00000039770","SLC6A9","protein_coding",3,16.6256465956281,2.33550968698264e-16,1.99405556123775e-14
"ENSSSCG00000035653","PGAP2","protein_coding",5,25.3976805124803,2.62373122519545e-16,2.22769357303678e-14
"ENSSSCG00000021173","BSPRY","protein_coding",1,7.10419745382508,2.66423887172135e-16,2.24958909815014e-14
"ENSSSCG00000011394","RBM6","protein_coding",3,19.3475342151382,2.69883192405172e-16,2.26627737886167e-14
"ENSSSCG00000034045","ERGIC3","protein_coding",3,15.6405855156659,2.77704230661928e-16,2.31920970339139e-14
"ENSSSCG00000004822","ALDH1A3","protein_coding",4,24.9128708363597,3.12108427901245e-16,2.58824032744686e-14
"ENSSSCG00000001501","VPS52","protein_coding",3,17.6020074116677,3.13305280754871e-16,2.58824032744686e-14
"ENSSSCG00000030229","ABHD14A","protein_coding",3,14.7534417669311,3.20110809259249e-16,2.62627490760226e-14
"ENSSSCG00000016214","STK16","protein_coding",3,12.5587984176954,3.2171108023683e-16,2.62627490760226e-14
"ENSSSCG00000006099","ESRP1","protein_coding",4,28.5605344917798,3.23064635627314e-16,2.62627490760226e-14
"ENSSSCG00000000551","BMAL2","protein_coding",2,8.84696734779843,3.4462403261622e-16,2.78671380448343e-14
"ENSSSCG00000029813","TSPAN5","protein_coding",2,8.53181629952569,3.69261876245077e-16,2.97022592350185e-14
"ENSSSCG00000009244","SEC31A","protein_coding",8,43.3129771418869,3.82301476783219e-16,3.0590122877895e-14
"ENSSSCG00000014292","HSPA4","protein_coding",3,22.9587167973438,3.87375175923272e-16,3.08346604876842e-14
"ENSSSCG00000010357","WAPL","protein_coding",2,13.5493957266475,4.08503512651918e-16,3.23479750459029e-14
"ENSSSCG00000024752","ALDH4A1","protein_coding",2,14.0114508131864,4.16136237882245e-16,3.27825264100739e-14
"ENSSSCG00000003100","CCDC61","protein_coding",1,6.71902549622873,4.43610122966074e-16,3.47676590220026e-14
"ENSSSCG00000052263",NA,"protein_coding",1,7.04348648512614,4.48105638011994e-16,3.49408084986597e-14
"ENSSSCG00000035995","ITPA","protein_coding",2,11.8193640893779,4.76620683503018e-16,3.69756035836377e-14
"ENSSSCG00000025401","CDK10","protein_coding",3,15.4507349513413,4.86988918262993e-16,3.74002594864991e-14
"ENSSSCG00000008188","MGAT4A","protein_coding",3,18.955562775327,4.85861818937085e-16,3.74002594864991e-14
"ENSSSCG00000011449","GNL3","protein_coding",2,12.8861470482655,5.06208642210489e-16,3.86813750629202e-14
"ENSSSCG00000008484","SRSF7","protein_coding",3,21.4219211150783,5.08732342318064e-16,3.86813750629202e-14
"ENSSSCG00000015907","GALNT3","protein_coding",2,13.33487696402,5.39567024538355e-16,4.08227863169291e-14
"ENSSSCG00000013039","NUDT22","protein_coding",2,10.5747078505636,5.93966068674578e-16,4.47171597416432e-14
"ENSSSCG00000015710","ACTR3","protein_coding",4,25.6990093018078,5.98230948291005e-16,4.48174685428012e-14
"ENSSSCG00000034217","SKA2","protein_coding",2,11.362144394061,6.15271396913074e-16,4.58692329708415e-14
"ENSSSCG00000021005","UBQLN1","protein_coding",2,15.3391986133431,6.73841505098821e-16,4.99918433127441e-14
"ENSSSCG00000022725","FLOT1","protein_coding",3,13.6616539339599,6.97391136132944e-16,5.14890276981632e-14
"ENSSSCG00000040337",NA,"protein_coding",2,9.23724669799899,7.1975560591561e-16,5.28847352173474e-14
"ENSSSCG00000039873",NA,"protein_coding",1,7.83424958341367,7.33853097744542e-16,5.36625688652145e-14
"ENSSSCG00000008773","PGM2","protein_coding",2,12.9161700361932,7.96639492437139e-16,5.7976387442461e-14
"ENSSSCG00000022126","EGFR","protein_coding",4,22.4439138506987,8.03128328319825e-16,5.81716125199616e-14
"ENSSSCG00000008621","NBAS","protein_coding",1,6.60848324400567,8.18175623038071e-16,5.89819719192964e-14
"ENSSSCG00000002540","PPP2R5C","protein_coding",4,23.8017234476486,8.28893444120791e-16,5.9474077495296e-14
"ENSSSCG00000061761","ANAPC16","protein_coding",1,7.37921777757065,8.40529004274988e-16,6.00271251043675e-14
"ENSSSCG00000013554","TRIP10","protein_coding",2,14.0362515423451,8.48257676984447e-16,6.02973119876898e-14
"ENSSSCG00000017785","NUFIP2","protein_coding",3,17.6622860472437,8.53961654799372e-16,6.04217406032352e-14
"ENSSSCG00000033539","CRYBG2","protein_coding",3,13.3572411239313,8.97010235929382e-16,6.31751494733122e-14
"ENSSSCG00000023907","AFAP1","protein_coding",2,12.7752115875028,9.46065015002587e-16,6.63243652490116e-14
"ENSSSCG00000007140","SMOX","protein_coding",2,12.4032674729722,9.77113530627708e-16,6.81882469798322e-14
"ENSSSCG00000012823","DKC1","protein_coding",2,14.0471382576138,1.09587132887422e-15,7.61281887235669e-14
"ENSSSCG00000002786","ELMO3","protein_coding",2,11.2647426246827,1.12059824501063e-15,7.74936786357348e-14
"ENSSSCG00000032498","IDH3A","protein_coding",2,14.4506687816884,1.2705479974096e-15,8.74675002000494e-14
"ENSSSCG00000001512","CUTA","protein_coding",2,13.6375650603005,1.45045991779254e-15,9.940528665302e-14
"ENSSSCG00000044078","ING4","protein_coding",3,17.8808110851179,1.47440388824194e-15,1.00595154571435e-13
"ENSSSCG00000011477","ACOX2","protein_coding",2,13.636183790302,1.53071232346884e-15,1.03972784175886e-13
"ENSSSCG00000008202","CNNM4","protein_coding",1,7.80962568299539,1.59073555491477e-15,1.07571732237887e-13
"ENSSSCG00000005631","EEIG1","protein_coding",1,8.00745172586036,1.6992977193313e-15,1.13905118616405e-13
"ENSSSCG00000002143","PARP2","protein_coding",1,6.79302838264409,1.69532017404192e-15,1.13905118616405e-13
"ENSSSCG00000003472","ARHGEF19","protein_coding",1,6.41779417000186,1.7460580001875e-15,1.16528403567099e-13
"ENSSSCG00000001073","TPMT","protein_coding",1,6.39997895480798,1.7552689579954e-15,1.16633806456712e-13
"ENSSSCG00000015480","PRRC2C","protein_coding",6,33.7101525219849,1.84954730962149e-15,1.2236637027249e-13
"ENSSSCG00000027293","TNPO1","protein_coding",3,18.3267749654691,1.88033305535483e-15,1.23866940021499e-13
"ENSSSCG00000023142","GAMT","protein_coding",2,9.6282632482915,1.95150575116287e-15,1.28003701266189e-13
"ENSSSCG00000047379",NA,"lncRNA",1,6.54457650087557,1.99791959148402e-15,1.30488056054061e-13
"ENSSSCG00000036909","ERI3","protein_coding",5,23.3173004527711,2.09201148581046e-15,1.36051963989963e-13
"ENSSSCG00000009150","HADH","protein_coding",1,8.12439688723558,2.13285641493651e-15,1.38120527921503e-13
"ENSSSCG00000034318","MRPS25","protein_coding",3,17.280098806114,2.18349777718827e-15,1.40803360880879e-13
"ENSSSCG00000006702","FMO5","protein_coding",3,15.2092453002644,2.30265083317775e-15,1.47863078501914e-13
"ENSSSCG00000031757","CARS2","protein_coding",3,11.4982554461066,2.65266116633683e-15,1.6962602763651e-13
"ENSSSCG00000001564","SRSF3","protein_coding",1,8.76682353299766,2.66678081481239e-15,1.69818379969908e-13
"ENSSSCG00000028886","IPO7","protein_coding",2,16.0811837879866,2.72009966646036e-15,1.72494951047775e-13
"ENSSSCG00000017398","COASY","protein_coding",1,7.19607101797767,2.78322118687615e-15,1.75768468591026e-13
"ENSSSCG00000003080",NA,"protein_coding",2,7.15824556578466,2.83598539319553e-15,1.76188474651249e-13
