"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"ENSSSCT00000018906.4",0.365488971897452,-3.98225166859174,0.210265365102688,0.834618413527937,0.999296415443386,-5.15537536586541
"ENSSSCT00000107588.1",0.448301865004185,-3.84033358856906,0.29368608329491,0.770644923200696,0.999296415443386,-5.15537549446312
"ENSSSCT00000065936.3",-0.106262268867238,-3.92816736063243,-0.107449814831786,0.915014796124154,0.999296415443386,-5.15548656532474
"ENSSSCT00000101443.1",0.460173032420277,-2.5973384929713,0.413478775092208,0.681651376466289,0.999296415443386,-5.1554977088656
"ENSSSCT00000018209.3",0.112116361699694,-3.39557320253027,0.101887159227383,0.91939842449254,0.999296415443386,-5.15551690010214
"ENSSSCT00000031926.4",-0.106974667718172,-4.49902905072521,-0.0670976744147367,0.946866537418365,0.999296415443386,-5.15553055662812
"ENSSSCT00000076528.2",-0.0506843606949339,-4.0119710788107,-0.0466472680682167,0.963046148043611,0.999296415443386,-5.15556124092307
"ENSSSCT00000009270.5",-0.372920413123152,1.87657024456721,-1.33183923160671,0.191089295845479,0.999296415443386,-5.15560555408421
"ENSSSCT00000053540.3",0.251132510932978,-3.05462814021183,0.141631747096737,0.888142063069761,0.999296415443386,-5.15560798044973
"ENSSSCT00000050128.3",0.563297817298629,-2.89391037724019,0.278333272722956,0.782311798304714,0.999296415443386,-5.1556080299936
"ENSSSCT00000090177.1",-0.879509546120986,-0.407503306113421,-0.929117942904684,0.358872140687307,0.999296415443386,-5.15565938101116
"ENSSSCT00000084309.1",-0.866623458499224,-3.05752066073474,-0.464879433385588,0.644752065602455,0.999296415443386,-5.15566039220402
"ENSSSCT00000010061.5",-0.356210560681525,-3.51293402682646,-0.366492379750293,0.716092830499819,0.999296415443386,-5.15580586924952
"ENSSSCT00000060266.3",0.208840549176066,-4.29528301620855,0.137469896138227,0.891407483253395,0.999296415443386,-5.15586904442688
"ENSSSCT00000070471.2",0.124016176396307,-3.30367464045486,0.142733060319159,0.887278292458394,0.999296415443386,-5.15587429819644
"ENSSSCT00000039689.3",-0.346075144049637,-3.01707414872738,-0.421075591087362,0.676144795199684,0.999296415443386,-5.1558809585025
"ENSSSCT00000076033.1",0.0984330750461089,-3.44906212887747,0.110632629116002,0.912507793008236,0.999296415443386,-5.15588422449696
"ENSSSCT00000027919.4",-0.188261015484852,-3.57634162181433,-0.118186895987952,0.906561208810308,0.999296415443386,-5.15588458563178
"ENSSSCT00000047088.2",0.117302843170745,-3.32790381033809,0.142525918394002,0.887440745263499,0.999296415443386,-5.15594569604933
"ENSSSCT00000042060.3",-1.25452699356311,1.57604833481717,-1.28166232314717,0.207963853128724,0.999296415443386,-5.15594819900076
"ENSSSCT00000073260.2",0.345330326529343,-0.0904839033210317,0.849662130675092,0.400997379711386,0.999296415443386,-5.15602038182728
"ENSSSCT00000033897.4",0.228293337171515,-3.36522447689221,0.106724107813938,0.915586537008424,0.999296415443386,-5.15604403321896
"ENSSSCT00000058197.2",0.555476921112583,-1.05390234561078,0.500331869306387,0.619815304298983,0.999296415443386,-5.15615967258895
"ENSSSCT00000036147.4",-0.00989314029422417,-4.36292909654656,-0.00759626438446066,0.993980075707163,0.999968967146183,-5.15617694323638
"ENSSSCT00000018043.4",-0.22358653960068,-4.28076200451873,-0.172176197566529,0.86424075891699,0.999296415443386,-5.15623132163726
"ENSSSCT00000071547.2",-0.0752482270474006,-2.76959750361595,-0.0551331716318413,0.956330090639424,0.999296415443386,-5.15623733758525
"ENSSSCT00000096509.1",-0.213318114695049,-3.80326769953015,-0.0973940881516188,0.922941040574007,0.999296415443386,-5.15623902022871
"ENSSSCT00000099979.1",-0.234724898103745,1.81608960506347,-1.3331085910271,0.190676419366287,0.999296415443386,-5.15627898373276
"ENSSSCT00000078051.2",-0.819786107786635,-2.43425223333854,-0.44182341671251,0.661198010111478,0.999296415443386,-5.1562969902546
"ENSSSCT00000095616.1",0.89228044078743,-2.07580768148966,0.544882021158898,0.589116072254138,0.999296415443386,-5.15634029518744
"ENSSSCT00000000433.4",0.335483304362004,0.135562358036754,0.971397079056707,0.337681391070714,0.999296415443386,-5.15637202319857
"ENSSSCT00000083951.1",-0.296074050649211,-3.23167015160509,-0.273337085939151,0.78611965987274,0.999296415443386,-5.15637287597612
"ENSSSCT00000067536.1",0.239100157472941,-4.13992996789348,0.143486247599152,0.886687640579579,0.999296415443386,-5.15637294531111
"ENSSSCT00000032079.3",0.0686046566036058,-4.04121351071805,0.054009270988145,0.957219412486185,0.999296415443386,-5.15641151193275
"ENSSSCT00000017316.5",0.180653375895862,-3.41309186124294,0.18751795991538,0.852282848401177,0.999296415443386,-5.1564175259661
