"target_id","logFC","AveExpr","t","P.Value","adj.P.Val","B","target_id.1","ens_gene","ext_gene","gene_label","significant"
"ENSSSCT00000082010.1",1.35180588283675,2.48648094600893,11.1652065314516,2.19713143412147e-13,3.24141508045686e-11,20.2482543688392,"ENSSSCT00000082010.1","ENSSSCG00000046622",NA,"ENSSSCG00000046622","Significant"
"ENSSSCT00000001920.5",1.23249648797663,3.87515078528163,11.0824586992616,2.71837421864266e-13,3.80385721135731e-11,20.2467907699591,"ENSSSCT00000001920.5","ENSSSCG00000001718","CYP39A1","CYP39A1","Significant"
"ENSSSCT00000047824.3",1.09732072114857,3.67007352407393,11.074482737184,2.77485886353377e-13,3.86630334985705e-11,20.2264144575422,"ENSSSCT00000047824.3","ENSSSCG00000007288","MYH7B","MYH7B","Significant"
"ENSSSCT00000046402.3",-1.46594783114997,7.10955303416755,-11.1551987929095,2.25432879809459e-13,3.27773507104897e-11,20.2120758059775,"ENSSSCT00000046402.3","ENSSSCG00000006496","LMNA","LMNA","Significant"
"ENSSSCT00000065507.3",1.34338031249078,3.62389062291224,11.0506624909556,2.95077775721538e-13,4.07657449136653e-11,20.1651728095197,"ENSSSCT00000065507.3","ENSSSCG00000005486","KIF12","KIF12","Significant"
"ENSSSCT00000038657.2",1.2431694012119,3.43191770075998,10.992604967424,3.42874491416984e-13,4.54434143014608e-11,20.0016547460594,"ENSSSCT00000038657.2","ENSSSCG00000024960","PDGFC","PDGFC","Significant"
"ENSSSCT00000033426.4",1.39510809157,4.36011723458397,10.9958619498743,3.39995041822422e-13,4.52457075248092e-11,20.0001947139665,"ENSSSCT00000033426.4","ENSSSCG00000003573","MAP3K6","MAP3K6","Significant"
"ENSSSCT00000018238.5",1.11103773056657,3.52578092153118,10.9647748357402,3.68515187482386e-13,4.82532898501033e-11,19.9435884510649,"ENSSSCT00000018238.5","ENSSSCG00000016756","BLVRA","BLVRA","Significant"
"ENSSSCT00000058700.3",-1.24575063518912,6.35243020697143,-11.0073840968809,3.30004824278106e-13,4.4460649961832e-11,19.8768758813479,"ENSSSCT00000058700.3","ENSSSCG00000006496","LMNA","LMNA","Significant"
"ENSSSCT00000039058.3",1.02890937456791,2.50513103170152,10.9840051003733,3.50597560237358e-13,4.60922695724952e-11,19.8234846447477,"ENSSSCT00000039058.3","ENSSSCG00000015951","METAP1D","METAP1D","Significant"
"ENSSSCT00000048428.3",1.13905115916543,3.06322420546762,10.9191682257455,4.14834889740155e-13,5.34595918778182e-11,19.7872657994373,"ENSSSCT00000048428.3","ENSSSCG00000003217","JOSD2","JOSD2","Significant"
"ENSSSCT00000082083.2",1.14963138056402,3.2940470111521,10.9016304278278,4.34189796109853e-13,5.50829731998664e-11,19.77100409838,"ENSSSCT00000082083.2","ENSSSCG00000009717","CBR4","CBR4","Significant"
"ENSSSCT00000009743.4",1.51151046616479,1.0058152683008,11.3470064328419,1.38061384841237e-13,2.18512300551636e-11,19.7066085792828,"ENSSSCT00000009743.4","ENSSSCG00000008899","ARL9","ARL9","Significant"
"ENSSSCT00000038538.3",-1.76506569209014,5.12310545135562,-10.8020530473362,5.62929187306539e-13,6.7725989752555e-11,19.4392679367719,"ENSSSCT00000038538.3","ENSSSCG00000039094","PLEC","PLEC","Significant"
"ENSSSCT00000038913.2",-1.00264148931323,5.16035244193771,-10.7846724355839,5.89108059619022e-13,6.98446515484313e-11,19.3821423848478,"ENSSSCT00000038913.2","ENSSSCG00000005078","DAAM1","DAAM1","Significant"
"ENSSSCT00000018157.4",-1.06573843704479,5.92987779192017,-10.8068463050505,5.55920249732921e-13,6.71304586010821e-11,19.3751062983359,"ENSSSCT00000018157.4","ENSSSCG00000016677","GARS1","GARS1","Significant"
"ENSSSCT00000091567.2",1.70582279083309,4.09890494468128,10.7404609948448,6.61435881193425e-13,7.75735808288865e-11,19.359102301002,"ENSSSCT00000091567.2","ENSSSCG00000011743","MECOM","MECOM","Significant"
"ENSSSCT00000036438.4",-1.51354645426658,0.991251913225556,-11.1512481715019,2.2773236846053e-13,3.28539209791466e-11,19.3492615285262,"ENSSSCT00000036438.4","ENSSSCG00000038505","MSI2","MSI2","Significant"
"ENSSSCT00000051015.2",1.26563202986568,3.14969285258107,10.7363089425328,6.686772997496e-13,7.79185771129632e-11,19.3457591900489,"ENSSSCT00000051015.2","ENSSSCG00000035949","FTO","FTO","Significant"
"ENSSSCT00000048271.2",1.24613235609164,3.87748464375215,10.6839901142366,7.6716095527501e-13,8.62500544337463e-11,19.2237493406949,"ENSSSCT00000048271.2","ENSSSCG00000036521","TNFSF13","TNFSF13","Significant"
