"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"ENSSSCT00000046380.1",0.194147718090775,3.22757739930799,1.64130841088216,0.109238897529951,0.203623754157639,-5.80373504537645
"ENSSSCT00000067986.2",0.132908228144141,-4.52334044228882,0.174312837861375,0.862573376840431,0.911143082307568,-5.80391915866327
"ENSSSCT00000051631.3",-0.157936679791601,6.54176117275844,-1.99809558484028,0.05312365248453,0.115933304257404,-5.80397984733524
"ENSSSCT00000091123.2",-0.194759006791431,-3.22856354006708,-0.258655863094526,0.797339536480104,0.866606382005377,-5.80399796667057
"ENSSSCT00000069892.2",0.217578435791655,-2.8237526440533,0.370093742034311,0.713430483832366,0.806580243265473,-5.8042278920391
"ENSSSCT00000087316.2",-0.0214821590770661,-4.89372560540109,-0.0325040818209803,0.974245411860261,0.9848903615854,-5.80423522637985
"ENSSSCT00000086818.2",-0.215458318799492,-2.27261431819226,-0.431849512345855,0.668366164833617,0.772323244872478,-5.80430381409867
"ENSSSCT00000006924.5",0.0874163845422185,-4.97615160422748,0.140023875343222,0.88940338053425,0.929694713825741,-5.80440107481321
"ENSSSCT00000048227.3",-0.281091203877407,-1.55244948394057,-0.579720437226902,0.565629537443192,0.688916801471019,-5.80445929096328
"ENSSSCT00000036053.4",0.0807654474727674,-3.37644979267768,0.209506676851568,0.835206226516967,0.892265926451037,-5.80452136140649
"ENSSSCT00000083548.2",-0.0358353723434346,-4.28427690065466,-0.0432637919813633,0.965724745180877,0.979910668239677,-5.80458258834159
"ENSSSCT00000022892.4",0.155739410460694,-3.70365146581356,0.177086242739408,0.860410030654116,0.909889677254932,-5.80458838187141
"ENSSSCT00000026184.4",-0.107739722368671,5.80488789535667,-1.951351079997,0.0586454502490468,0.125297492302894,-5.80471675662866
"ENSSSCT00000101929.1",-0.186836607812766,-2.91683893573731,-0.363350698330967,0.718418293006761,0.81057929976096,-5.8047884903466
"ENSSSCT00000101203.1",-0.147999763537114,-0.9705358956075,-0.688508646547442,0.495442815037081,0.628048893525233,-5.80480165908887
"ENSSSCT00000014473.5",0.0562071930094403,-4.83456260165349,0.0834264408190199,0.933963842535739,0.959558383285517,-5.80482945209736
"ENSSSCT00000042022.3",-0.117496858440212,-4.15368829997189,-0.146147027008491,0.884601575718919,0.926517066874607,-5.80483168667218
"ENSSSCT00000102405.1",0.334307919878725,-2.50519005318697,0.639510746266443,0.526445090566299,0.655767982618484,-5.80510874466171
"ENSSSCT00000047088.2",0.0894936331783402,-3.32790381033809,0.21834249312119,0.828366482544103,0.887537065856645,-5.80512771483724
"ENSSSCT00000039280.3",0.449072997957268,-1.87822421792035,0.524448523789886,0.603106129019987,0.720809099360984,-5.80528748914368
"ENSSSCT00000060107.3",-0.0311074724568932,-4.1659326147131,-0.0492383368274832,0.960995168056391,0.977057704231963,-5.80533941419617
"ENSSSCT00000050226.2",0.0967199336822755,-3.61560146136916,0.192101069198624,0.848717323373256,0.901824390928876,-5.80539159424057
"ENSSSCT00000027658.4",0.23933545245391,-3.64288553089177,0.243899482939229,0.808660950332344,0.87446112526508,-5.8055201039569
"ENSSSCT00000001808.5",-0.0649294541087694,-3.99861958498873,-0.0649467042172284,0.948567353711943,0.968772396956026,-5.80552569144007
"ENSSSCT00000013133.5",-0.0396762610669722,-4.01457009321617,-0.0738824829321459,0.94150333947113,0.964452580586798,-5.80552700684693
"ENSSSCT00000051451.3",-0.109551266760346,-3.84713859217639,-0.194402927352824,0.846927755019904,0.900656659534523,-5.80565016341656
"ENSSSCT00000093101.1",-0.55474773300017,-1.61620436033801,-0.541635121097263,0.591328662892645,0.711164873661076,-5.80567541412808
"ENSSSCT00000046032.2",0.215807629718013,-3.27462314588289,0.213147886570278,0.83238598663095,0.890332416118217,-5.80579226400598
"ENSSSCT00000065767.3",0.118101374654692,-3.86314595013951,0.136266959925592,0.892351676143518,0.931832620491247,-5.80589061414077
"ENSSSCT00000019014.4",-0.0388595397741632,-3.54926738522234,-0.0953110875592701,0.924583952117222,0.953326434168113,-5.80599013852275
"ENSSSCT00000106697.1",-0.118687483341532,-2.7052979174204,-0.354450678192347,0.72502075093958,0.814926623354158,-5.8059976772828
"ENSSSCT00000068647.2",0.166151837424643,0.669355518447889,1.09256484726234,0.281673583666402,0.416908918817841,-5.80617728211764
"ENSSSCT00000104404.1",0.336468323510041,-2.89955129437791,0.471606201366456,0.639987266307254,0.749636961763309,-5.8062132232092
"ENSSSCT00000096385.1",-0.130562393400725,-2.11268857645246,-0.455769512268383,0.651229195884972,0.758664861370821,-5.80627971128222
"ENSSSCT00000054224.3",-0.0601645477961907,-3.71967052389707,-0.0856372502492276,0.932218209807461,0.958434801061838,-5.80629891894385
"ENSSSCT00000064265.3",-0.0320820505735537,-3.80891276529243,-0.0367854267627827,0.970854570836654,0.982938268113575,-5.80636998205175
"ENSSSCT00000037647.1",0.0233453232221849,-3.53938234626012,0.0220324668456364,0.982540882623315,0.989980003617248,-5.80638391897969
"ENSSSCT00000052125.3",0.0728057120870963,-3.82065478959766,0.0754558955171805,0.940259986683756,0.963655934069459,-5.80639841160284
"ENSSSCT00000066493.1",-0.264595307043714,-2.65789310143187,-0.439139202078822,0.663123987864067,0.768045985801778,-5.80640300433838
"ENSSSCT00000100735.1",0.205610568953761,-2.92515112464632,0.359235049643598,0.721468793032916,0.812643146826684,-5.80643072716336
"ENSSSCT00000037565.3",-0.798968010866432,-1.33459785047765,-0.71726681281614,0.477729936990298,0.611875662540528,-5.80658723027651
"ENSSSCT00000004129.5",-0.352387191531239,-1.5600535864806,-0.655089914038999,0.516477002036283,0.646965428553518,-5.80672507976954
"ENSSSCT00000054552.2",0.124618925347378,-4.3189917137008,0.189787813951432,0.85051657053182,0.903203605807206,-5.80681632253426
"ENSSSCT00000059521.1",0.0234703054369997,-3.73344150306379,0.0453385193365853,0.964082195625969,0.979037525368405,-5.80682160106641
"ENSSSCT00000015625.5",0.038574072842731,-3.49580554393111,0.122883230582113,0.902867062711286,0.939041652183194,-5.80693802712666
"ENSSSCT00000063443.3",0.0189070737949496,-4.61895617370227,0.0361892561122546,0.971326708778714,0.983085350051692,-5.80722363695459
